age,income,tenure,education,marital_status,segment,credit_limit,balance,utilization,transactions_3m,avg_spend,digital_usage,web_visits_30d,preferred_channel,last_contact_days,last_contact_channel,prev_response,offers_received_6m,delinq_12m,complaints_12m,risk_segment,city,campaign_type,target
30,12363.27,22,Universitario,Casado,Masivo,19116.16,11967.52,0.626,64,282.57,0.598,10.0,Call,248,Email,0,3,0,0,Medio,Lima,Cero Interés,0
34,16569.79,21,Universitario,Casado,Masivo,12049.95,3403.81,0.282,25,256.94,0.358,2.0,App,325,Email,0,5,0,0,Medio,Piura,Cashback,0
61,27325.19,23,Universitario,Casado,Preferente,4608.35,3830.49,0.831,40,219.38,0.452,10.0,Web,159,SMS,0,5,0,1,Bajo,Arequipa,Cero Interés,0
66,23629.05,16,Secundaria,Divorciado,Preferente,11252.1,10627.44,0.944,38,339.62,0.451,11.0,App,28,SMS,0,1,0,1,Medio,Trujillo,Cashback,0
63,15871.92,22,Universitario,Soltero,Masivo,21964.96,9519.8,0.433,68,153.1,0.109,8.0,Call,238,SMS,1,3,0,1,Medio,Trujillo,Cashback,1
37,27414.65,10,Secundaria,Soltero,Preferente,12145.07,11437.21,0.942,32,405.16,0.005,10.0,Call,89,App,0,3,0,0,Bajo,Lima,Millas,0
28,19339.99,15,Secundaria,Divorciado,Masivo,15157.64,7334.67,0.484,7,365.81,0.92,1.0,Call,173,Email,0,2,0,0,Bajo,Lima,Cero Interés,1
29,13541.5,17,Postgrado,Soltero,Preferente,12665.04,859.16,0.068,31,367.68,0.352,4.0,App,270,Email,0,2,0,0,Bajo,Lima,Upgrade,0
42,12657.21,24,Secundaria,Casado,Preferente,17207.68,14836.4,0.862,55,523.82,0.067,9.0,Call,103,Email,1,2,0,0,Alto,Lima,Cashback,0
48,22139.47,9,Secundaria,Soltero,Premium,5782.08,2039.63,0.353,49,300.58,0.371,6.0,App,56,Email,0,2,0,0,Medio,Lima,Millas,0
69,17304.83,21,Tecnico,Soltero,Preferente,13584.24,1418.2,0.104,38,264.9,0.679,,Sucursal,25,Email,0,2,0,0,Bajo,Arequipa,Cashback,0
69,9065.65,13,Universitario,Soltero,Preferente,22673.95,4896.13,0.216,33,306.18,0.555,2.0,Web,118,App,0,0,0,0,Bajo,Piura,Cashback,1
21,27545.12,3,Postgrado,Casado,Premium,8580.5,6020.78,0.702,46,200.7,0.287,14.0,Sucursal,259,App,0,4,0,0,Alto,Lima,Cashback,0
59,14183.9,16,Secundaria,Soltero,Preferente,13076.35,3396.05,0.26,50,239.73,0.272,8.0,Web,13,App,0,1,1,1,Bajo,Lima,Cashback,0
37,39977.01,24,Tecnico,Soltero,Preferente,22370.5,15881.61,0.71,43,150.2,0.63,12.0,App,340,SMS,1,1,2,0,Bajo,Arequipa,Millas,0
31,8941.91,11,Universitario,Soltero,Masivo,20226.91,16150.05,0.798,33,413.12,0.384,0.0,Sucursal,138,Email,0,5,0,0,Medio,Lima,Cashback,0
50,16475.76,14,Universitario,Soltero,Preferente,18166.71,15788.29,0.869,39,129.34,0.605,12.0,Web,89,Email,1,0,0,0,Bajo,Lima,Millas,0
22,12708.31,23,Secundaria,Soltero,Preferente,17721.96,15340.4,0.866,30,151.89,0.241,2.0,,352,App,0,1,0,0,Medio,Cusco,Upgrade,0
39,11073.26,23,Tecnico,Divorciado,Premium,17611.14,3742.54,0.213,58,224.53,0.35,6.0,Web,72,Call,0,2,0,1,Bajo,Lima,Cashback,0
50,14137.76,10,Universitario,Casado,Preferente,13386.73,7398.27,0.553,37,117.68,0.833,8.0,Sucursal,156,Call,0,3,0,0,Medio,Trujillo,Millas,0
35,43707.89,19,Secundaria,Soltero,Masivo,22714.87,19194.29,0.845,23,171.9,0.555,17.0,App,353,SMS,0,4,0,1,Bajo,Lima,Cero Interés,0
53,19373.96,16,Universitario,Soltero,Masivo,11720.3,3149.07,0.269,80,207.42,0.393,17.0,App,149,SMS,0,0,0,0,Medio,Arequipa,Cashback,0
45,12138.6,16,Tecnico,Soltero,Masivo,8039.98,7631.65,0.949,26,345.48,0.208,7.0,App,196,App,0,1,0,0,Bajo,Cusco,Cero Interés,1
64,8000.0,18,Universitario,Soltero,Masivo,5312.62,3786.51,0.713,23,76.34,0.605,10.0,Call,355,Email,0,2,0,0,Bajo,Lima,Millas,0
30,8000.0,8,Universitario,Soltero,Preferente,10683.55,9512.04,0.89,18,187.44,0.404,4.0,Call,17,App,0,1,0,0,Bajo,Lima,Cashback,0
24,13790.96,8,Universitario,Divorciado,Masivo,10594.37,3493.61,0.33,27,286.01,0.322,8.0,,225,Email,0,2,0,0,Medio,Lima,Cero Interés,1
49,13136.58,1,Universitario,Soltero,Masivo,10020.28,2328.36,0.232,53,310.07,0.64,7.0,Call,207,Email,0,3,0,0,Alto,Lima,Upgrade,1
34,,21,Secundaria,Soltero,Masivo,6770.73,6125.25,0.905,11,561.3,0.588,9.0,App,34,SMS,0,1,0,1,Bajo,Lima,Cero Interés,0
59,8000.0,7,Tecnico,Casado,Preferente,17618.18,5346.51,0.303,42,425.57,0.213,5.0,Web,22,Email,1,2,0,0,Bajo,Lima,Millas,0
26,17225.73,17,Universitario,Soltero,Masivo,8374.62,7234.39,0.864,29,448.26,0.767,10.0,Call,346,SMS,1,0,0,0,Bajo,Arequipa,Cero Interés,0
52,30147.73,17,Universitario,Casado,Masivo,18839.19,3827.92,0.203,25,65.77,0.777,9.0,Sucursal,360,SMS,0,0,0,0,Bajo,Lima,Cero Interés,0
74,40595.83,17,Universitario,Casado,Masivo,20047.03,7470.04,0.373,8,290.2,0.61,2.0,Sucursal,245,App,0,0,0,0,Medio,Lima,Upgrade,0
26,8000.0,21,Tecnico,Soltero,Masivo,33011.01,20326.74,0.616,39,325.47,0.608,7.0,App,10,Email,0,3,1,0,Alto,Lima,Upgrade,0
37,12079.97,21,Universitario,Casado,Preferente,11817.8,10289.77,0.871,9,103.28,0.292,5.0,Sucursal,248,App,1,2,0,0,Bajo,Lima,Cashback,0
66,11764.99,1,Secundaria,Soltero,Preferente,13882.26,6457.84,0.465,34,221.69,0.398,18.0,Call,244,SMS,0,4,1,1,Bajo,Arequipa,Cashback,0
49,19396.75,21,Secundaria,Soltero,Masivo,9775.68,5760.27,0.589,46,347.4,0.859,14.0,Web,264,App,0,2,2,0,Medio,Piura,Millas,0
30,9799.77,5,Secundaria,Casado,Preferente,6799.11,2337.02,0.344,0,354.3,0.837,12.0,Call,136,Call,0,1,0,1,Medio,Lima,Cero Interés,1
32,41820.07,16,Postgrado,Casado,Preferente,12058.26,2721.9,0.226,52,403.12,0.861,5.0,Call,106,Email,0,5,0,0,Medio,Lima,Cashback,0
62,18430.48,17,Universitario,Soltero,Masivo,9567.97,6856.47,0.717,4,265.88,0.855,17.0,Sucursal,325,Email,1,3,0,0,Medio,Lima,Millas,0
67,16956.84,2,Tecnico,Soltero,Masivo,6711.78,4774.59,0.711,72,185.19,0.842,6.0,Web,358,SMS,0,3,1,0,Bajo,Lima,Millas,0
40,39988.89,7,Universitario,Divorciado,Masivo,16656.69,13785.74,0.828,36,322.9,0.475,4.0,Call,51,SMS,0,2,0,0,Medio,Chiclayo,Cero Interés,0
46,17889.62,22,Secundaria,Casado,Masivo,7495.85,1391.36,0.186,24,274.4,0.349,19.0,Call,288,Email,0,0,0,0,Medio,Lima,Cashback,0
63,22029.81,4,Secundaria,Casado,Masivo,18961.19,1948.2,0.103,43,306.39,0.958,11.0,App,186,Call,0,0,0,0,Bajo,Lima,Cero Interés,0
30,12389.45,6,Secundaria,Casado,Premium,20990.82,12861.22,0.613,23,26.77,0.762,4.0,Web,57,SMS,0,1,0,0,Alto,Lima,Cero Interés,0
32,9088.35,2,Secundaria,Casado,Masivo,8946.94,4383.34,0.49,0,250.86,0.014,6.0,Call,355,App,0,0,1,0,Medio,Chiclayo,Cashback,0
62,13290.69,5,Tecnico,Casado,Premium,24789.6,15199.0,0.613,60,301.36,0.156,11.0,Sucursal,186,Email,0,1,2,0,Bajo,Lima,Cashback,0
31,53824.71,16,Tecnico,Soltero,Masivo,17808.32,4717.49,0.265,33,250.71,0.684,6.0,App,73,SMS,0,4,0,0,Bajo,Chiclayo,Cero Interés,0
62,24748.26,21,Universitario,Soltero,Masivo,14489.81,11491.15,0.793,41,234.41,0.764,7.0,Sucursal,20,SMS,1,2,0,0,Medio,Lima,Upgrade,1
47,,15,Universitario,Casado,Preferente,2549.54,1148.37,0.45,37,234.25,0.11,16.0,Sucursal,9,Email,0,2,0,0,Bajo,Arequipa,Cero Interés,0
74,11068.0,7,Postgrado,Casado,Preferente,3007.67,1983.79,0.66,25,145.04,0.563,4.0,Call,3,App,0,2,0,0,Bajo,Chiclayo,Millas,0
22,28442.09,21,Secundaria,Casado,Premium,26008.65,5864.94,0.225,19,353.56,0.565,5.0,Web,58,Email,0,5,1,0,Bajo,Trujillo,Cero Interés,0
72,9146.75,9,Universitario,Casado,Masivo,24237.47,2294.58,0.095,53,214.8,0.407,21.0,Sucursal,246,Email,0,5,0,0,Alto,Chiclayo,Cashback,0
33,8237.66,8,Secundaria,Casado,Masivo,26197.39,9749.36,0.372,49,10.0,0.55,10.0,App,189,Email,0,1,0,1,Bajo,Arequipa,Cashback,0
22,13637.2,13,Secundaria,Soltero,Masivo,28000.99,12133.57,0.433,39,176.73,0.051,10.0,App,114,Email,0,1,0,0,Medio,Lima,Cero Interés,0
60,47917.95,4,Universitario,Casado,Masivo,24622.97,10750.55,0.437,58,158.32,0.413,15.0,App,86,Email,0,1,0,0,Bajo,Arequipa,Millas,0
49,46580.96,9,Tecnico,Divorciado,Masivo,16668.66,4424.7,0.265,38,211.0,0.172,10.0,Web,132,SMS,0,4,0,0,Bajo,Lima,Millas,0
66,14391.33,20,Universitario,Casado,Preferente,18918.65,8904.27,0.471,60,172.33,0.615,14.0,Call,71,App,0,1,0,1,Medio,Arequipa,Cashback,1
26,12873.17,15,Universitario,Casado,Masivo,10209.71,5157.69,0.505,66,236.86,0.551,0.0,App,281,Email,1,3,0,0,Medio,Lima,Cashback,1
25,8000.0,24,Secundaria,Divorciado,Preferente,16670.19,5130.47,0.308,59,273.72,0.003,10.0,App,121,SMS,1,1,0,1,Medio,Arequipa,Millas,1
51,18751.24,19,Postgrado,Soltero,Preferente,20219.26,7053.09,0.349,47,155.02,0.961,7.0,App,147,SMS,0,2,0,0,Medio,Cusco,Upgrade,1
68,19555.39,9,Secundaria,Casado,Masivo,20353.8,11265.45,0.553,21,256.24,0.402,10.0,Call,294,App,0,3,0,0,Medio,Arequipa,Cero Interés,0
42,26763.07,19,Postgrado,Casado,Masivo,14121.84,1275.23,0.09,47,329.74,0.222,0.0,Web,259,Email,1,4,0,0,Bajo,Piura,Cashback,0
64,28434.37,21,Universitario,Casado,Preferente,1000.0,87.15,0.087,31,207.23,0.496,0.0,Call,21,SMS,0,1,2,0,Bajo,Arequipa,Cero Interés,0
69,16338.65,16,Secundaria,Casado,Masivo,4407.28,1936.04,0.439,52,329.15,0.611,7.0,App,263,Email,0,3,0,0,Medio,Chiclayo,Upgrade,0
67,23813.64,19,Tecnico,Soltero,Masivo,18332.02,1950.83,0.106,69,408.81,0.948,11.0,App,309,App,0,4,0,0,Bajo,Trujillo,Millas,0
48,12704.11,13,Tecnico,Soltero,Masivo,11462.47,8273.37,0.722,38,136.89,0.948,1.0,App,259,Email,0,2,0,0,Bajo,Trujillo,Millas,0
58,23588.66,22,Universitario,Soltero,Masivo,19656.53,11364.32,0.578,19,285.47,0.721,5.0,App,285,App,0,5,0,0,Medio,Lima,Cashback,0
49,13994.0,6,Secundaria,Soltero,Masivo,6479.39,477.12,0.074,52,494.28,0.752,9.0,Web,148,SMS,1,2,0,1,Bajo,Lima,Upgrade,0
57,22691.13,11,Universitario,Soltero,Masivo,24531.1,8501.18,0.347,39,278.86,0.353,7.0,App,278,SMS,1,5,0,0,Bajo,Lima,Cero Interés,0
51,21790.96,7,Tecnico,Soltero,Masivo,8436.66,1089.71,0.129,67,150.84,0.323,13.0,Sucursal,174,Email,1,2,1,0,Medio,Cusco,Millas,1
49,18664.93,3,Postgrado,Soltero,Preferente,25335.64,21931.04,0.866,40,308.64,0.357,13.0,Web,357,SMS,0,0,0,0,Alto,Lima,Upgrade,0
44,26829.84,15,Tecnico,Casado,Preferente,4139.48,1364.65,0.33,38,229.84,0.381,2.0,Sucursal,153,App,0,4,0,0,Bajo,Cusco,Millas,0
56,8223.91,3,Universitario,Casado,Masivo,19223.41,7573.34,0.394,41,98.06,0.597,7.0,App,317,SMS,0,4,0,0,Bajo,Lima,Millas,0
61,10588.69,6,Universitario,Casado,Masivo,8479.7,6431.2,0.758,45,229.65,0.519,5.0,App,107,SMS,0,3,2,0,Bajo,Trujillo,Upgrade,0
70,15755.9,19,Secundaria,Soltero,Masivo,14937.94,3656.33,0.245,4,112.51,0.353,14.0,Web,349,Call,0,1,1,0,Bajo,Lima,Upgrade,1
54,8763.65,6,Secundaria,Viudo,Masivo,22534.38,5342.98,0.237,25,52.86,0.767,12.0,Call,5,App,0,2,0,0,Medio,Lima,Cashback,1
26,14714.19,21,Universitario,Soltero,Masivo,21312.38,16550.1,0.777,59,354.1,0.981,3.0,Call,5,Email,0,0,0,1,Bajo,Piura,Cero Interés,0
52,14953.26,2,Universitario,Casado,Preferente,9238.3,4894.17,0.53,28,10.0,0.541,14.0,App,35,SMS,0,1,0,0,Bajo,Chiclayo,Millas,1
38,34712.04,11,Universitario,Casado,Masivo,10712.03,3009.3,0.281,39,417.62,0.352,1.0,Web,345,SMS,1,2,0,0,Bajo,Chiclayo,Cashback,0
22,19365.86,2,Tecnico,Casado,Preferente,3990.59,766.05,0.192,35,318.23,0.753,5.0,Web,21,App,0,1,0,1,Alto,Lima,Millas,1
24,30173.36,2,Universitario,Casado,Masivo,2456.11,1872.41,0.762,27,429.36,0.188,2.0,App,308,Call,0,2,0,1,Medio,Lima,Cashback,0
52,20969.77,19,Postgrado,Soltero,Masivo,9162.99,2139.8,0.234,37,449.85,0.598,5.0,App,108,App,0,0,0,0,Bajo,Chiclayo,Cero Interés,1
72,,2,Universitario,Casado,Preferente,9016.91,4436.41,0.492,21,384.88,0.283,0.0,Web,141,SMS,1,1,0,0,Medio,Lima,Cashback,0
48,19280.67,22,Secundaria,Casado,Preferente,4455.93,984.96,0.221,13,198.63,0.189,7.0,Web,197,Email,0,2,0,0,Bajo,Lima,Cashback,0
45,25970.41,15,Secundaria,Casado,Masivo,13562.91,5263.74,0.388,43,175.6,0.533,0.0,App,220,Email,0,2,0,0,Medio,Lima,Cashback,1
25,32751.39,12,Postgrado,Soltero,Masivo,14773.14,1854.13,0.126,69,263.63,0.118,5.0,Web,235,SMS,0,1,0,0,Bajo,Lima,Upgrade,0
57,16879.33,23,Universitario,Divorciado,Masivo,14907.02,881.92,0.059,53,369.28,0.541,13.0,App,4,App,0,5,0,0,Bajo,Lima,Cashback,0
23,8000.0,10,Universitario,Divorciado,Preferente,9407.16,5352.39,0.569,53,477.18,0.864,,Web,83,Email,0,2,1,0,Medio,Trujillo,Cashback,1
66,8000.0,10,Postgrado,Casado,Masivo,10946.52,6155.12,0.562,58,129.46,0.737,,Call,286,Email,0,1,0,0,Bajo,Lima,Millas,0
65,15318.15,10,Secundaria,Divorciado,Masivo,12782.32,2822.18,0.221,43,347.39,0.635,13.0,App,114,App,0,2,0,0,Medio,Piura,Millas,0
74,8000.0,16,Universitario,Casado,Masivo,20719.34,4716.28,0.228,40,254.8,0.073,13.0,Sucursal,214,Email,1,1,0,0,Alto,Lima,Millas,0
36,44247.42,21,Universitario,Soltero,Preferente,10262.54,7654.21,0.746,24,255.08,0.088,5.0,App,345,App,0,2,0,0,Bajo,Lima,Cashback,0
29,24305.71,14,Universitario,Casado,Masivo,3249.08,1468.47,0.452,54,328.04,0.822,6.0,Sucursal,153,Email,0,2,0,0,Bajo,Lima,Cashback,0
37,13123.59,7,Universitario,Casado,Masivo,12751.85,7569.75,0.594,44,10.0,0.787,10.0,Sucursal,169,SMS,0,0,0,0,Medio,Arequipa,Cashback,0
64,10354.5,22,Tecnico,Casado,Preferente,11946.63,3606.52,0.302,27,253.43,0.144,5.0,Web,47,App,0,0,1,0,Bajo,Lima,Cashback,0
32,,15,Secundaria,Soltero,Preferente,3694.54,2133.68,0.578,34,101.61,0.48,8.0,Call,162,SMS,0,0,2,0,Bajo,Lima,Cashback,0
68,10333.86,20,Postgrado,Casado,Preferente,12204.99,5204.36,0.426,19,338.18,0.963,13.0,Call,139,SMS,0,0,0,0,Bajo,Lima,Cero Interés,1
29,10838.79,11,Universitario,Soltero,Masivo,8805.63,2614.07,0.297,49,287.55,0.802,8.0,App,250,App,0,2,0,0,Bajo,Lima,Millas,0
23,12295.97,5,Tecnico,Casado,Masivo,14454.7,7925.64,0.548,67,453.28,0.445,0.0,App,109,SMS,0,1,0,0,Bajo,Lima,Cashback,1
32,19092.36,23,Postgrado,Divorciado,Preferente,17938.63,2014.44,0.112,19,429.41,0.423,11.0,App,277,App,1,2,0,0,Bajo,Lima,Cashback,0
61,24597.47,17,Tecnico,Soltero,Preferente,11244.03,1844.23,0.164,58,177.69,0.48,5.0,App,312,Call,0,1,0,0,Bajo,Trujillo,Millas,0
53,32739.45,8,Tecnico,Casado,Masivo,18577.43,8341.9,0.449,61,283.16,0.032,5.0,App,120,App,0,2,0,0,Medio,Lima,Millas,0
40,30408.75,21,Postgrado,Soltero,Masivo,12857.29,4205.45,0.327,19,443.55,0.644,20.0,Call,49,App,0,0,0,0,Medio,Piura,Millas,0
56,18040.72,1,Universitario,Casado,Preferente,13148.35,10205.68,0.776,2,307.63,0.432,8.0,Web,158,Email,1,4,0,0,Medio,Lima,Cashback,0
56,30039.28,23,Universitario,Divorciado,Masivo,12836.0,2913.08,0.227,41,336.95,0.111,18.0,App,45,Email,0,1,0,0,Bajo,Arequipa,Cero Interés,0
50,12893.78,14,Universitario,Soltero,Premium,13642.5,2327.66,0.171,36,448.45,0.013,4.0,Call,102,SMS,0,1,0,0,Bajo,Trujillo,Cero Interés,1
48,8000.0,15,Universitario,Soltero,Masivo,5364.49,590.26,0.11,36,429.47,0.614,4.0,Call,328,Call,0,1,0,0,Bajo,Lima,Cashback,1
26,12892.93,1,Tecnico,Divorciado,Preferente,2196.62,1724.22,0.785,60,276.74,0.595,5.0,App,231,Email,0,0,0,0,Medio,Arequipa,Upgrade,0
35,12050.6,5,Universitario,Soltero,Masivo,22825.62,18812.36,0.824,33,382.6,0.77,7.0,Web,217,SMS,0,3,0,0,Medio,Lima,Upgrade,0
49,13147.76,18,Universitario,Soltero,Masivo,16480.92,14190.58,0.861,83,362.64,0.122,6.0,App,348,SMS,0,0,0,0,Medio,Arequipa,Millas,0
28,11162.47,14,Universitario,Casado,Premium,11201.61,9502.03,0.848,12,457.77,0.063,3.0,Web,251,Email,0,2,0,0,Medio,Lima,Cashback,0
46,14320.47,4,Universitario,Soltero,Preferente,22442.81,18774.03,0.837,24,267.67,0.839,12.0,,75,Email,1,2,0,0,Medio,Cusco,Cero Interés,1
27,24587.87,16,Secundaria,Soltero,Masivo,35050.82,32505.48,0.927,24,407.58,0.115,8.0,Web,332,Email,0,3,1,0,Bajo,Lima,Cero Interés,0
63,42515.69,18,Secundaria,Casado,Masivo,4499.6,1837.69,0.408,36,207.9,0.12,12.0,Call,358,Call,0,7,0,0,Bajo,Cusco,Cero Interés,0
26,8000.0,7,Universitario,Casado,Masivo,14727.34,9459.48,0.642,65,313.22,0.94,9.0,Web,279,App,0,2,1,0,Bajo,Lima,Upgrade,1
25,9472.35,17,Universitario,Soltero,Preferente,19669.97,1725.91,0.088,19,365.11,0.123,20.0,Web,265,Email,0,3,0,0,Bajo,Lima,Cero Interés,1
55,12140.19,24,Tecnico,Casado,Masivo,3588.82,2977.29,0.83,23,340.97,0.46,8.0,App,44,SMS,1,3,1,0,Bajo,Lima,Cashback,0
32,26446.28,12,Secundaria,Soltero,Masivo,4313.81,779.29,0.181,28,295.91,0.886,12.0,App,334,Email,0,2,0,0,Bajo,Lima,Cashback,1
39,,6,Tecnico,Casado,Masivo,21669.55,14382.62,0.664,38,255.34,0.261,14.0,App,4,App,0,2,0,0,Medio,Trujillo,Upgrade,0
37,12555.89,24,Universitario,Viudo,Preferente,14620.5,5025.89,0.344,42,344.54,0.448,2.0,App,212,Email,1,0,1,0,Medio,Piura,Millas,0
32,25806.11,22,Secundaria,Casado,Masivo,10144.21,5873.84,0.579,32,320.82,0.978,2.0,Web,68,SMS,0,0,0,0,Medio,Arequipa,Millas,0
62,29091.32,11,Universitario,Casado,Premium,3515.14,2685.03,0.764,16,271.88,0.294,3.0,Call,235,Email,0,0,0,0,Alto,Lima,Millas,1
58,17865.38,11,Universitario,Casado,Preferente,17284.04,8779.92,0.508,38,339.77,0.766,6.0,Web,207,App,0,2,0,1,Medio,Piura,Cashback,1
33,11990.75,21,Tecnico,Casado,Premium,5189.45,4698.91,0.905,65,78.74,0.636,6.0,Web,277,App,0,2,0,0,Bajo,Arequipa,Upgrade,0
58,20643.17,1,Universitario,Casado,Masivo,7867.37,2583.06,0.328,56,309.2,0.721,9.0,Web,37,SMS,0,2,0,0,Bajo,Lima,Millas,1
59,16048.42,8,Universitario,Soltero,Masivo,8309.86,4606.2,0.554,31,53.32,0.375,16.0,App,170,App,0,3,0,0,Bajo,Lima,Upgrade,0
50,15986.4,14,Secundaria,Soltero,Premium,12627.95,10382.51,0.822,41,151.79,0.716,0.0,Call,22,App,1,2,0,0,Medio,Lima,Cashback,0
52,13957.89,16,Secundaria,Soltero,Masivo,7292.29,3984.3,0.546,48,297.24,0.576,0.0,Web,291,SMS,0,5,0,0,Bajo,Lima,Millas,1
71,28638.05,16,Secundaria,Divorciado,Premium,8350.75,4434.03,0.531,55,251.19,0.871,5.0,Web,141,Email,1,1,0,0,Medio,Trujillo,Cashback,1
45,20433.69,9,Universitario,Casado,Masivo,21614.89,8598.41,0.398,67,54.12,0.283,3.0,Web,244,Email,0,0,0,0,Bajo,Lima,Millas,1
41,30268.12,21,Postgrado,Soltero,Preferente,16175.19,12130.78,0.75,44,30.25,0.083,0.0,Web,108,App,0,2,1,1,Bajo,Lima,Cero Interés,0
50,35177.54,16,Universitario,Soltero,Preferente,15107.65,5639.16,0.373,18,215.07,0.326,6.0,App,259,SMS,0,1,0,0,Bajo,Lima,Millas,0
66,22685.71,13,Postgrado,Divorciado,Preferente,18053.39,4933.14,0.273,12,37.44,0.747,9.0,Web,337,SMS,0,1,0,0,Bajo,Cusco,Upgrade,0
59,13999.28,23,Universitario,Soltero,Preferente,7586.95,1257.78,0.166,50,90.05,0.514,7.0,Call,208,SMS,0,3,0,0,Bajo,Lima,Millas,0
25,30338.21,3,Tecnico,Casado,Masivo,17544.29,7626.44,0.435,13,182.93,0.534,5.0,Sucursal,128,App,0,2,2,0,Bajo,Lima,Upgrade,0
45,22761.65,18,Tecnico,Casado,Masivo,17987.7,5528.5,0.307,54,357.85,0.15,8.0,Call,110,App,1,1,0,0,Bajo,Piura,Millas,0
60,66282.68,23,Universitario,Divorciado,Masivo,7834.29,7369.46,0.941,29,112.01,0.155,0.0,App,36,SMS,0,1,1,0,Bajo,Arequipa,Cashback,0
33,21058.33,16,Universitario,Soltero,Premium,19176.87,11505.46,0.6,18,10.0,0.152,11.0,App,330,App,0,6,1,0,Bajo,Trujillo,Millas,1
74,25561.54,14,Universitario,Casado,Masivo,16649.81,15704.98,0.943,49,412.19,0.45,8.0,Sucursal,285,Email,0,1,0,1,Medio,Lima,Millas,1
64,20852.14,9,Universitario,Soltero,Masivo,16836.27,11377.89,0.676,21,353.01,0.535,9.0,Call,347,SMS,0,0,2,0,Medio,Lima,Cashback,0
66,17161.96,7,Tecnico,Divorciado,Masivo,26663.66,21673.59,0.813,48,293.74,0.944,8.0,Call,248,Call,0,0,0,0,Bajo,Arequipa,Millas,0
25,15844.92,14,Tecnico,Soltero,Preferente,15856.51,2391.26,0.151,43,245.99,0.312,0.0,App,30,App,0,4,0,0,Medio,Chiclayo,Cero Interés,0
52,20892.01,22,Universitario,Casado,Preferente,8536.11,5738.84,0.672,5,501.13,0.102,5.0,App,184,App,1,3,0,0,Alto,Chiclayo,Millas,1
49,23402.26,12,Universitario,Casado,Premium,15912.13,2492.27,0.157,65,288.68,0.458,14.0,,108,Email,0,0,1,0,Medio,Lima,Millas,0
54,32118.71,3,Universitario,Casado,Masivo,15092.91,2743.77,0.182,63,260.31,0.532,11.0,App,283,Email,0,1,0,0,Bajo,Trujillo,Millas,0
66,21045.15,12,Tecnico,Soltero,Preferente,7238.85,865.94,0.12,57,228.76,0.595,7.0,Web,33,Email,0,3,0,0,Bajo,Lima,Cashback,1
40,14307.73,3,Universitario,Soltero,Masivo,1000.0,611.38,0.611,57,302.34,0.876,12.0,Sucursal,337,SMS,1,4,0,0,Bajo,Lima,Millas,1
49,15314.77,23,Tecnico,Casado,Preferente,14543.95,9242.34,0.635,26,162.35,0.433,13.0,Web,78,Call,0,1,3,0,Medio,Arequipa,Cashback,0
57,9307.09,13,Tecnico,Soltero,Preferente,21601.8,6724.62,0.311,60,383.73,0.048,15.0,Sucursal,14,Call,0,2,0,1,Bajo,Lima,Cashback,0
61,41382.23,6,Universitario,Soltero,Masivo,21667.73,18544.83,0.856,53,406.44,0.892,12.0,Call,10,SMS,0,1,0,0,Bajo,Lima,Cashback,0
62,13758.52,15,Postgrado,Soltero,Masivo,16977.61,14958.43,0.881,2,402.92,0.401,15.0,Web,122,Call,0,0,0,0,Bajo,Lima,Cashback,0
39,29252.5,13,Postgrado,Divorciado,Masivo,25990.32,20126.37,0.774,22,244.5,0.022,8.0,Sucursal,97,Email,0,2,0,0,Medio,Lima,Cashback,0
74,20708.0,13,Secundaria,Casado,Masivo,16221.53,9951.28,0.613,26,295.23,0.287,12.0,Web,115,App,0,3,0,0,Bajo,Lima,Upgrade,0
21,20991.35,15,Tecnico,Casado,Masivo,13619.6,8007.87,0.588,66,91.02,0.455,3.0,Web,282,Email,0,0,0,0,Bajo,Lima,Cero Interés,1
47,17005.23,23,Universitario,Divorciado,Masivo,16428.52,6632.4,0.404,22,99.62,0.937,12.0,App,30,Email,0,2,0,0,Medio,Chiclayo,Cero Interés,1
53,12162.35,21,Universitario,Casado,Masivo,9868.79,4546.83,0.461,29,342.5,0.044,9.0,Call,30,App,0,1,1,1,Medio,Trujillo,Cero Interés,0
24,11111.46,7,Universitario,Casado,Masivo,6129.04,1085.07,0.177,16,359.85,0.874,11.0,App,22,SMS,0,4,1,0,Medio,Lima,Millas,0
45,42797.4,6,Secundaria,Soltero,Masivo,8148.97,7416.77,0.91,31,40.84,0.091,14.0,Web,300,Call,0,2,0,0,Bajo,Lima,Millas,0
53,19091.16,24,Universitario,Casado,Preferente,11644.43,6758.44,0.58,58,95.91,0.655,3.0,Sucursal,321,Call,1,2,0,0,Bajo,Lima,Cashback,0
53,31654.45,16,Secundaria,Casado,Premium,21063.19,8259.26,0.392,14,138.27,0.151,15.0,Call,196,Email,1,0,0,0,Bajo,Trujillo,Upgrade,1
27,36042.48,1,Tecnico,Soltero,Masivo,4870.57,1127.81,0.232,48,291.55,0.341,11.0,App,210,App,0,5,0,0,Bajo,Arequipa,Millas,0
35,14684.92,13,Universitario,Divorciado,Preferente,8181.49,3404.4,0.416,24,198.34,0.86,9.0,Call,205,Email,0,0,0,0,Alto,Cusco,Millas,0
34,22286.87,3,Secundaria,Soltero,Premium,20637.05,4149.13,0.201,73,110.36,0.596,2.0,Call,193,SMS,0,5,0,0,Bajo,Lima,Cero Interés,0
55,18444.2,1,Universitario,Casado,Masivo,12502.14,9604.85,0.768,42,212.32,0.839,5.0,Call,10,Email,0,0,0,0,Medio,Lima,Cero Interés,0
